,U_NAME,ID,V_ID,ROUTE_ID,TRIP_ID,TRIP_TYPE,DST_BTW_STPS,CUR_STP_ID,CUR_STP_NM,CUR_STP_LAT,CUR_STP_LONG,CUR_STP_TIME,SEGMENT_NAME,AVG_DIR,NXT_STP_ID,NXT_STP_NAME,NXT_STP_LAT,NXT_STP_LONG,NXT_STP_TIME
12391,81_501-344_23864705-240304-MULTI-Saturday-01_233,81,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,0.6986954365117302,18102903.0,Highway 7 e/of New Huntington Rd,43.768719,-79.641243,1712450565.0217395,Highway 7 e/of New Huntington Rd -- TO -- Queen St & Highway 50 - WB,-114,50150,Queen St & Highway 50 - WB,43.767099,-79.64965,1712450735.4339147
12392,81_501-344_23864705-240304-MULTI-Saturday-01_233,81,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,0.5800719786520668,50150.0,Queen St & Highway 50 - WB,43.767099,-79.64965,1712450735.4339147,Queen St & Highway 50 - WB -- TO -- The Gore Road - Zum Queen Station Stop WB,-114,50152,The Gore Road - Zum Queen Station Stop WB,43.765988,-79.656708,1712450803.8710258
12393,81_501-344_23864705-240304-MULTI-Saturday-01_233,81,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,1.4572999509529976,50152.0,The Gore Road - Zum Queen Station Stop WB,43.765988,-79.656708,1712450803.8710258,The Gore Road - Zum Queen Station Stop WB -- TO -- McVean - Zum Queen Station Stop WB,-114,50154,McVean - Zum Queen Station Stop WB,43.761528,-79.673772,1712450912.4514287
12395,81_511-344_23865489-240304-MULTI-Saturday-01_167,81,1581,511-344,23865489-240304-MULTI-Saturday-01,Saturday,0.6903403850997586,15033007.0,Rivermont - Zum Steeles Station Stop WB,43.622035,-79.782019,1712441625.6136796,Rivermont - Zum Steeles Station Stop WB -- TO -- Heritage - Zum Steeles Station Stop WB,-47,466,Heritage - Zum Steeles Station Stop WB,43.617184,-79.787371,1712441814.3736074
12396,81_511-344_23865489-240304-MULTI-Saturday-01_167,81,1581,511-344,23865489-240304-MULTI-Saturday-01,Saturday,1.3881525650166902,466.0,Heritage - Zum Steeles Station Stop WB,43.617184,-79.787371,1712441814.3736074,Heritage - Zum Steeles Station Stop WB -- TO -- Winston Churchill - Zum Steeles Station Stop WB,-47,468,Winston Churchill - Zum Steeles Station Stop WB,43.606798,-79.796938,1712441917.3616617
12398,81_7-344_23866156-240304-MULTI-Saturday-01_285,81,631,7-344,23866156-240304-MULTI-Saturday-01,Saturday,1.4322005795458965,19800.0,Kennedy Rd N n/of Williams Pky E,43.709922,-79.768443,1712446905.3540752,Kennedy Rd N n/of Williams Pky E -- TO -- Kennedy Rd N at Notre Dame Ave,-48,19840,Kennedy Rd N at Notre Dame Ave,43.719166,-79.780852,1712447121.0312083
12399,81_7-344_23866156-240304-MULTI-Saturday-01_285,81,631,7-344,23866156-240304-MULTI-Saturday-01,Saturday,0.31818168803561286,19840.0,Kennedy Rd N at Notre Dame Ave,43.719166,-79.780852,1712447121.0312083,Kennedy Rd N at Notre Dame Ave -- TO -- Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,-48,19850,Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,43.721192,-79.783648,1712447251.4335182
12401,81_7-344_23866178-240304-MULTI-Saturday-01_315,81,1317,7-344,23866178-240304-MULTI-Saturday-01,Saturday,0.31818168803561286,19840.0,Kennedy Rd N at Notre Dame Ave,43.719166,-79.780852,1712446209.5144315,Kennedy Rd N at Notre Dame Ave -- TO -- Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,-54,19850,Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,43.721192,-79.783648,1712446240.8433914
12402,81_7-344_23866178-240304-MULTI-Saturday-01_315,81,1317,7-344,23866178-240304-MULTI-Saturday-01,Saturday,0.915070116947159,19850.0,Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,43.721192,-79.783648,1712446240.8433914,Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave -- TO -- Kennedy Rd N n/of Piedmont Dr,-54,19890,Kennedy Rd N n/of Piedmont Dr,43.727067,-79.791622,1712446797.4632733
12404,81_7-344_23866180-240304-MULTI-Saturday-01_315,81,1414,7-344,23866180-240304-MULTI-Saturday-01,Saturday,3.4884151794421467,19620.0,Kennedy Rd S at 370 Kennedy Rd S,43.677738,-79.725238,1712445957.786539,Kennedy Rd S at 370 Kennedy Rd S -- TO -- Kennedy Rd N opp Edgemont Dr,-44,19750,Kennedy Rd N opp Edgemont Dr,43.700271,-79.755425,1712446685.861867
12406,82_1-344_23866022-240304-MULTI-Saturday-01_66,82,615,1-344,23866022-240304-MULTI-Saturday-01,Saturday,2.701126899204954,15090804.0,Williams - Zum Queen West Station Stop SB,43.658335,-79.818246,1712446337.561769,Williams - Zum Queen West Station Stop SB -- TO -- James Potter - Zum Queen West Station Stop EB,59,92495,James Potter - Zum Queen West Station Stop EB,43.662941,-79.785277,1712446761.1095526
12408,82_23-344_23864811-240304-MULTI-Saturday-01_237,82,1908,23-344,23864811-240304-MULTI-Saturday-01,Saturday,0.2507149694311532,10970.0,Sandalwood Pky E at Rattlesnake Rd,43.752768,-79.759587,1712447731.4827592,Sandalwood Pky E at Rattlesnake Rd -- TO -- Sandalwood Pky E btwn Rattlesnake and Fernforest,-141,10975,Sandalwood Pky E btwn Rattlesnake and Fernforest,43.751322,-79.761982,1712447819.9150987
12409,82_23-344_23864811-240304-MULTI-Saturday-01_237,82,1908,23-344,23864811-240304-MULTI-Saturday-01,Saturday,0.4784652151242063,10975.0,Sandalwood Pky E btwn Rattlesnake and Fernforest,43.751322,-79.761982,1712447819.9150987,Sandalwood Pky E btwn Rattlesnake and Fernforest -- TO -- Sandalwood Pky E btwn Fernforest Dr & Dixie Rd,-141,10990,Sandalwood Pky E btwn Fernforest Dr & Dixie Rd,43.74815,-79.766007,1712447958.203636
12410,82_23-344_23864811-240304-MULTI-Saturday-01_237,82,1908,23-344,23864811-240304-MULTI-Saturday-01,Saturday,0.20782526824535086,10990.0,Sandalwood Pky E btwn Fernforest Dr & Dixie Rd,43.74815,-79.766007,1712447958.203636,Sandalwood Pky E btwn Fernforest Dr & Dixie Rd -- TO -- Sandalwood Pky E opp Springtown Trail,-141,11000,Sandalwood Pky E opp Springtown Trail,43.746646,-79.767543,1712447988.1291847
12411,82_23-344_23864811-240304-MULTI-Saturday-01_237,82,1908,23-344,23864811-240304-MULTI-Saturday-01,Saturday,0.7815958695345814,11000.0,Sandalwood Pky E opp Springtown Trail,43.746646,-79.767543,1712447988.1291847,Sandalwood Pky E opp Springtown Trail -- TO -- Great Lakes Dr at Sandalwood Pky E,-141,11790,Great Lakes Dr at Sandalwood Pky E,43.741018,-79.773372,1712448355.4027405
12413,82_23-344_23864820-240304-MULTI-Saturday-01_217,82,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,3.138133255524378,40050.0,Cottrelle Blvd at Goreway Dr,43.770263,-79.706897,1712448180.6906419,Cottrelle Blvd at Goreway Dr -- TO -- Sandalwood Pky E at Cedarcliff Trail,-127,40160,Sandalwood Pky E at Cedarcliff Trail,43.766615,-79.74565,1712448750.170066
12414,82_23-344_23864820-240304-MULTI-Saturday-01_217,82,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,1.7537494710206625,40160.0,Sandalwood Pky E at Cedarcliff Trail,43.766615,-79.74565,1712448750.170066,Sandalwood Pky E at Cedarcliff Trail -- TO -- Sandalwood Pkwy w/of Bramalea Rd,-127,10960,Sandalwood Pkwy w/of Bramalea Rd,43.753657,-79.758099,1712449050.4154835
12416,82_23-344_23864821-240304-MULTI-Saturday-01_242,82,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.7703448567902621,17680.0,Via Romano Way at Zia Dodda Cres,43.780399,-79.66021,1712449366.4916747,Via Romano Way at Zia Dodda Cres -- TO -- Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,-109,47160,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,43.783534,-79.668767,1712449365.8013349
12417,82_23-344_23864821-240304-MULTI-Saturday-01_242,82,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.22863489118504443,47160.0,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,43.783534,-79.668767,1712449365.8013349,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way -- TO -- Cottrelle Blvd at Thorndale Rd,-109,47170,Cottrelle Blvd at Thorndale Rd,43.782408,-79.67115,1712449411.2440157
12418,82_23-344_23864821-240304-MULTI-Saturday-01_242,82,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.39135593277891234,47170.0,Cottrelle Blvd at Thorndale Rd,43.782408,-79.67115,1712449411.2440157,Cottrelle Blvd at Thorndale Rd -- TO -- Cottrelle Blvd at The Gore Rd,-109,47180,Cottrelle Blvd at The Gore Rd,43.77969,-79.674247,1712449635.2401466
12419,82_23-344_23864821-240304-MULTI-Saturday-01_242,82,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,1.07693612770279,47180.0,Cottrelle Blvd at The Gore Rd,43.77969,-79.674247,1712449635.2401466,Cottrelle Blvd at The Gore Rd -- TO -- Cottrelle Blvd at Midsummer Dr,-109,47210,Cottrelle Blvd at Midsummer Dr,43.774652,-79.685703,1712449801.4334338
12422,82_26-344_23866526-240304-MULTI-Saturday-01_215,82,2150,26-344,23866526-240304-MULTI-Saturday-01,Saturday,1.0501498536563343,19090300.0,Veterans Dr s/of Merrybrook Tr,43.687981,-79.851966,1712449740.10519,Veterans Dr s/of Merrybrook Tr -- TO -- Veterans Dr opp Goderich Dr,-6,19090303,Veterans Dr opp Goderich Dr,43.694486,-79.861435,1712449953.9021819
12424,82_30-344_23864070-240304-MULTI-Saturday-01_240,82,1111,30-344,23864070-240304-MULTI-Saturday-01,Saturday,1.2667378580958393,14690.0,Morning Star Dr at Catalpa Rd,43.720088,-79.643074,1712445025.3287947,Morning Star Dr at Catalpa Rd -- TO -- Morning Star - Zum Bovaird Stop NB,-97,14750,Morning Star - Zum Bovaird Stop NB,43.71019,-79.650877,1712445307.4826705
12427,82_4-344_23864528-240304-MULTI-Saturday-01_147,82,1876,4-344,23864528-240304-MULTI-Saturday-01,Saturday,6.155630377923681,40970.0,Chinguacousy Rd at Queen St W,43.66633,-79.780859,1712443038.6285167,Chinguacousy Rd at Queen St W -- TO -- Creditview Rd s/of Wanless Dr,96,15051809,Creditview Rd s/of Wanless Dr,43.695991,-79.845492,1712444278.5350292
12428,82_4-344_23864528-240304-MULTI-Saturday-01_147,82,1876,4-344,23864528-240304-MULTI-Saturday-01,Saturday,0.5679077679771045,15051809.0,Creditview Rd s/of Wanless Dr,43.695991,-79.845492,1712444278.5350292,Creditview Rd s/of Wanless Dr -- TO -- Creditview Rd s/of Buick Blvd,96,40990,Creditview Rd s/of Buick Blvd,43.69232,-79.840581,1712444394.0950716
12429,82_4-344_23864528-240304-MULTI-Saturday-01_147,82,1876,4-344,23864528-240304-MULTI-Saturday-01,Saturday,0.26572789670833846,40990.0,Creditview Rd s/of Buick Blvd,43.69232,-79.840581,1712444394.0950716,Creditview Rd s/of Buick Blvd -- TO -- Creditview Rd s/of Tribune Dr,96,40995,Creditview Rd s/of Tribune Dr,43.690623,-79.838254,1712444412.4850857
12430,82_4-344_23864528-240304-MULTI-Saturday-01_147,82,1876,4-344,23864528-240304-MULTI-Saturday-01,Saturday,0.3470652586470015,40995.0,Creditview Rd s/of Tribune Dr,43.690623,-79.838254,1712444412.4850857,Creditview Rd s/of Tribune Dr -- TO -- Creditview Rd s/of Sandalwood Pky,96,40555,Creditview Rd s/of Sandalwood Pky,43.688405,-79.835217,1712444527.152387
12432,82_4-344_23864530-240304-MULTI-Saturday-01_218,82,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.6299046296734679,8550.0,McMurchy - Zum Steeles Station Stop WB,43.661472,-79.738423,1712440449.1960108,McMurchy - Zum Steeles Station Stop WB -- TO -- Sheridan College,-11,15033001,Sheridan College,43.656126,-79.741013,1712440818.6563628
12433,82_4-344_23864530-240304-MULTI-Saturday-01_218,82,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,2.471424673859006,15033001.0,Sheridan College,43.656126,-79.741013,1712440818.6563628,Sheridan College -- TO -- Chinguacousy Rd btwn Drinkwater & Sterritt,-11,40982,Chinguacousy Rd btwn Drinkwater & Sterritt,43.659371,-79.771405,1712441202.7438092
12434,82_4-344_23864530-240304-MULTI-Saturday-01_218,82,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.6837888617802389,40982.0,Chinguacousy Rd btwn Drinkwater & Sterritt,43.659371,-79.771405,1712441202.7438092,Chinguacousy Rd btwn Drinkwater & Sterritt -- TO -- Chinguacousy Rd btwn Sterritt Dr & Queen St,-11,40985,Chinguacousy Rd btwn Sterritt Dr & Queen St,43.66375,-79.777373,1712441379.0421655
12435,82_4-344_23864530-240304-MULTI-Saturday-01_218,82,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,5.735922290485017,40985.0,Chinguacousy Rd btwn Sterritt Dr & Queen St,43.66375,-79.777373,1712441379.0421655,Chinguacousy Rd btwn Sterritt Dr & Queen St -- TO -- Creditview Rd s/of Tribune Dr,-11,40995,Creditview Rd s/of Tribune Dr,43.690623,-79.838254,1712442583.9523714
12436,82_4-344_23864530-240304-MULTI-Saturday-01_218,82,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,1.3215486581861269,40995.0,Creditview Rd s/of Tribune Dr,43.690623,-79.838254,1712442583.9523714,Creditview Rd s/of Tribune Dr -- TO -- Fairhill Ave at Chestermere Cres,-11,40580,Fairhill Ave at Chestermere Cres,43.685057,-79.823732,1712442852.648212
12437,82_4-344_23864530-240304-MULTI-Saturday-01_218,82,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,1.2844414276638212,40580.0,Fairhill Ave at Chestermere Cres,43.685057,-79.823732,1712442852.648212,Fairhill Ave at Chestermere Cres -- TO -- Bovaird Dr e/of Lagerfeld Dr,-11,15875,Bovaird Dr e/of Lagerfeld Dr,43.673601,-79.821685,1712443234.2263386
12439,82_4-344_23864544-240304-MULTI-Saturday-01_83,82,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,0.6533171557682456,15090839.0,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,43.663192,-79.777202,1712439185.2051127,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr -- TO -- Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,91,15090840,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,43.659006,-79.771503,1712439359.596698
12440,82_4-344_23864544-240304-MULTI-Saturday-01_83,82,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,0.9921315444737857,15090840.0,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,43.659006,-79.771503,1712439359.596698,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr -- TO -- Chinguacousy Rd n/of Charolais Blvd,91,16270,Chinguacousy Rd n/of Charolais Blvd,43.652645,-79.762855,1712439556.5388699
12441,82_4-344_23864544-240304-MULTI-Saturday-01_83,82,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,0.9541453723510189,16270.0,Chinguacousy Rd n/of Charolais Blvd,43.652645,-79.762855,1712439556.5388699,Chinguacousy Rd n/of Charolais Blvd -- TO -- Mavis - Zum Steeles Station Stop EB,91,540,Mavis - Zum Steeles Station Stop EB,43.647339,-79.753535,1712439745.8379853
12442,82_4-344_23864544-240304-MULTI-Saturday-01_83,82,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,1.2383163311657126,540.0,Mavis - Zum Steeles Station Stop EB,43.647339,-79.753535,1712439745.8379853,Mavis - Zum Steeles Station Stop EB -- TO -- Steeles Ave W at McLaughlin Rd S,91,560,Steeles Ave W at McLaughlin Rd S,43.656006,-79.74387,1712439672.4976773
12443,82_4-344_23864544-240304-MULTI-Saturday-01_83,82,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,0.23023025115105347,560.0,Steeles Ave W at McLaughlin Rd S,43.656006,-79.74387,1712439672.4976773,Steeles Ave W at McLaughlin Rd S -- TO -- Sheridan College,91,8510,Sheridan College,43.656126,-79.741013,1712439964.7212124
12446,82_4-344_23864579-240304-MULTI-Saturday-01_158,82,1284,4-344,23864579-240304-MULTI-Saturday-01,Saturday,1.1552970746109694,40930.0,Brisdale Dr s/of Wanless Dr,43.701725,-79.839141,1712439825.1927116,Brisdale Dr s/of Wanless Dr -- TO -- Brisdale Dr at Sandalwood Pky W,150,15800,Brisdale Dr at Sandalwood Pky W,43.693563,-79.830249,1712440138.3985116
12447,82_4-344_23864579-240304-MULTI-Saturday-01_158,82,1284,4-344,23864579-240304-MULTI-Saturday-01,Saturday,0.6215229767066371,15800.0,Brisdale Dr at Sandalwood Pky W,43.693563,-79.830249,1712440138.3985116,Brisdale Dr at Sandalwood Pky W -- TO -- Brisdale Dr opp Sandy Beach Rd,150,15820,Brisdale Dr opp Sandy Beach Rd,43.689594,-79.824806,1712440296.4194334
12449,82_4-344_23864580-240304-MULTI-Saturday-01_312,82,1161,4-344,23864580-240304-MULTI-Saturday-01,Saturday,1.5837411142603455,15670.0,Chinguacousy Rd n/of Major William Sharpe Dr,43.676928,-79.79537,1712440646.6437526,Chinguacousy Rd n/of Major William Sharpe Dr -- TO -- Chinguacousy Rd n/of Bovaird Dr W,-44,15700,Chinguacousy Rd n/of Bovaird Dr W,43.687024,-79.809262,1712441039.0372512
12451,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,1.3620920377459205,15660.0,Chinguacousy Rd at Flowertown Ave,43.673598,-79.790878,1712442131.6801567,Chinguacousy Rd at Flowertown Ave -- TO -- Chinguacousy Rd n/of Williams Pky W,18,15680,Chinguacousy Rd n/of Williams Pky W,43.682363,-79.80271,1712442387.5414762
12452,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.33413937601277666,15680.0,Chinguacousy Rd n/of Williams Pky W,43.682363,-79.80271,1712442387.5414762,Chinguacousy Rd n/of Williams Pky W -- TO -- Chinguacousy Rd n/of Olde Town Rd,18,15690,Chinguacousy Rd n/of Olde Town Rd,43.684446,-79.805705,1712442442.9623153
12453,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.4049438815246576,15690.0,Chinguacousy Rd n/of Olde Town Rd,43.684446,-79.805705,1712442442.9623153,Chinguacousy Rd n/of Olde Town Rd -- TO -- Chinguacousy Rd n/of Bovaird Dr W,18,15700,Chinguacousy Rd n/of Bovaird Dr W,43.687024,-79.809262,1712442533.8635032
12454,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.6778797180430592,15700.0,Chinguacousy Rd n/of Bovaird Dr W,43.687024,-79.809262,1712442533.8635032,Chinguacousy Rd n/of Bovaird Dr W -- TO -- Chinguacousy Rd opp Fandor Way,18,15720,Chinguacousy Rd opp Fandor Way,43.691395,-79.815139,1712442791.5584128
12455,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,1.5319026566456884,15720.0,Chinguacousy Rd opp Fandor Way,43.691395,-79.815139,1712442791.5584128,Chinguacousy Rd opp Fandor Way -- TO -- Chinguacousy Rd s/of Earlsbridge Blvd,18,94000,Chinguacousy Rd s/of Earlsbridge Blvd,43.701262,-79.828437,1712443075.5085049
12456,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.3874811813528693,94000.0,Chinguacousy Rd s/of Earlsbridge Blvd,43.701262,-79.828437,1712443075.5085049,Chinguacousy Rd s/of Earlsbridge Blvd -- TO -- Chinguacousy Rd s/of Sugarhill Dr,18,94005,Chinguacousy Rd s/of Sugarhill Dr,43.70374,-79.831826,1712443148.200985
12457,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.39777337632118204,94005.0,Chinguacousy Rd s/of Sugarhill Dr,43.70374,-79.831826,1712443148.200985,Chinguacousy Rd s/of Sugarhill Dr -- TO -- Wanless Dr w/of Chinguacousy Rd,18,94010,Wanless Dr w/of Chinguacousy Rd,43.705846,-79.835826,1712443205.2606964
12458,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.6494073631067938,94010.0,Wanless Dr w/of Chinguacousy Rd,43.705846,-79.835826,1712443205.2606964,Wanless Dr w/of Chinguacousy Rd -- TO -- Brisdale Dr n/of Sugarhill Dr,18,40330,Brisdale Dr n/of Sugarhill Dr,43.700057,-79.836894,1712443349.927306
12459,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.2908244876761459,40330.0,Brisdale Dr n/of Sugarhill Dr,43.700057,-79.836894,1712443349.927306,Brisdale Dr n/of Sugarhill Dr -- TO -- Brisdale Dr opp Jessop Dr (at Buick Blvd),18,40360,Brisdale Dr opp Jessop Dr (at Buick Blvd),43.697571,-79.83577,1712443402.349319
12460,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.16384597884413288,40360.0,Brisdale Dr opp Jessop Dr (at Buick Blvd),43.697571,-79.83577,1712443402.349319,Brisdale Dr opp Jessop Dr (at Buick Blvd) -- TO -- Brisdale Dr s/of Botavia Downs,18,15780,Brisdale Dr s/of Botavia Downs,43.696529,-79.834329,1712443451.7195625
12461,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.2799087721651646,15780.0,Brisdale Dr s/of Botavia Downs,43.696529,-79.834329,1712443451.7195625,Brisdale Dr s/of Botavia Downs -- TO -- Brisdale Dr s/of El Camino Way,18,15790,Brisdale Dr s/of El Camino Way,43.694752,-79.831863,1712443501.3937144
12462,82_4-344_23864581-240304-MULTI-Saturday-01_251,82,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.548933597810825,15790.0,Brisdale Dr s/of El Camino Way,43.694752,-79.831863,1712443501.3937144,Brisdale Dr s/of El Camino Way -- TO -- Brisdale Dr s/of McCrimmon Dr,18,15810,Brisdale Dr s/of McCrimmon Dr,43.691252,-79.827048,1712443639.033825
12464,82_501-344_23864705-240304-MULTI-Saturday-01_187,82,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,3.835837103741462,18010827.0,Hwy 7 at (WB) Vaughan Metropolitan Centre Station,43.793486,-79.527994,1712449274.1390522,Hwy 7 at (WB) Vaughan Metropolitan Centre Station -- TO -- Hwy 7 at (WB) Pine Valley Station,-106,20980,Hwy 7 at (WB) Pine Valley Station,43.783988,-79.573933,1712449951.3063552
12465,82_501-344_23864705-240304-MULTI-Saturday-01_187,82,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,1.363399972694894,20980.0,Hwy 7 at (WB) Pine Valley Station,43.783988,-79.573933,1712449951.3063552,Hwy 7 at (WB) Pine Valley Station -- TO -- Hwy 7 at Islington Ave,-106,21010,Hwy 7 at Islington Ave,43.780548,-79.590234,1712450150.6815424
